drug_id,trade_name,scientific_name,price,package,supplier,available,last_updated
4073,MERO-AVENIR VIAL 500MG 10,Meropenem as Trihydrate,401,10 Vial,BEIT AL- DAWAA DRUG STORE,yes,2025-04-10
543,Panto A venir 40 mg 20 vial /box,PANTOPRAZOLE 40MG,402,20 vial /box,BEIT AL- DAWAA DRUG STORE,yes,2025-04-10
4291,IG VENA  5% - 100ML (5G),Human normal immunoglobulin 50mg/ml - (5G),1646,100 ML VIAL,BEIT AL- DAWAA DRUG STORE,yes,2025-04-10
4322,IG VENA 5% - 20ML (1G),Human normal immunoglobulin 50mg/ml - (1G),317,20 ML VIAL,BEIT AL- DAWAA DRUG STORE,yes,2025-04-10
2662,ACERIL 12.5 MG  90 TAB,Captopril,16,90 TAB,Alram Drug Store,yes,2025-04-10
2633,BETAREN 100MG SR 10 TAB,Diclofenac Sodium,11,10 tab,Alram Drug Store,yes,2025-04-10
2547,DERMACOMBIN CREAM  5 GR,Nystatin- Neomycin-Garamicidin,10,tube,Alram Drug Store,yes,2025-04-10
2548,DERMACOMBIN OINT   5 GR,Nystatin- Neomycin-Garamicidin,10,TUBE,Alram Drug Store,yes,2025-04-10
2648,ENALADEX  5MG  30 TAB,Enalapril Maleate,14,30 tab,Alram Drug Store,yes,2025-04-10
2627,GLUBEN 5MG  30 TAB,Glibenclamide,13,30 TAB,Alram Drug Store,yes,2025-04-10
2630,IBUFEN 600MG 30 CAP,Ibuprofen,12,30 cap,Alram Drug Store,yes,2025-04-10
2666,LORIVAN TAB 1MG  20),Lorazepam,6,20 tab,Alram Drug Store,yes,2025-04-10
2622,LORIVAN TAB 50          `,Lorazepam,14,50 TAB,Alram Drug Store,yes,2025-04-10
2701,LOSARDEX 12.5MG 30TAB,Losartan potassium,15,30 tab,Alram Drug Store,yes,2025-04-10
2632,PROLOL 10MG 50 TAB,Propranolol,13,50 TAB,Alram Drug Store,yes,2025-04-10
1926,BISOPROLOL FUMARATE 2.5MG INOVA,BISOPROLOL FUMARATE 2.5MG,17,30 TAB,DAR AL-DAWAA COMPANY,yes,2025-04-09
1927,BISOPROLOL FUMARATE 5 MG INOVA,BISOPROLOL FUMARATE 5 MG,15,30 TAB,DAR AL-DAWAA COMPANY,yes,2025-04-09
1942,ATROPIN  JPM,ATROPINE SULPHATE 1 Mg,263,AMP (100),Jepharm Co.,yes,2025-04-08
1955,CEFAZOLIN  1 G VIAL,CEFAZOLIN (SODIUM) 1 G,9,1 VIAL,Jepharm Co.,yes,2025-04-08
1966,COOL OINT 40%,ZINC OXIDE 40%,13,tube,Jepharm Co.,yes,2025-04-08
1967,"COROTENOL 100,",ATENOLOL 100MG,13,30 TABLETS,Jepharm Co.,yes,2025-04-08
1968,COROTENOL 50,ATENOLOL 50MG,12,30 tab,Jepharm Co.,yes,2025-04-08
1971,DAKTAZOL CREAM 15GR.,MICONAZOLE NITRATE 2%,16,TUBE,Jepharm Co.,yes,2025-04-08
1977,DEQUABAL 10 ML SOL.,DEQUALINIUM-Cl 125MG & LIGNOCAINE BASE 217 MG,16,SOL.,Jepharm Co.,yes,2025-04-08
1991,DICLOFEN EMULGEL 30GR.,DICLOFENAC SOD. 1% (as diclofenac diethylammonium),16,30 g,Jepharm Co.,yes,2025-04-08
1995,DICLOFEN50MG10TAB,DICLOFENAC SOD. 50MG,8,10TAB,Jepharm Co.,yes,2025-04-08
1932,ALLERVIN EYE DROPS 10ML.,"ANTAZOLINE  0.5%, NAPHAZOLINE HCl 0.025%",16,E/D,Jepharm Co.,yes,2025-04-08
1929,A&D-VIT,VIT A (AS PALMITATE) 500 IU  & VIT D3 200 IU,13,DROPS,Jepharm Co.,yes,2025-04-08
1930,ALBOCAL POWDER 10X15G.,"BORIC ACID 70% , MENTHOL 0.01%, THYMOL 0.5%,METHYL",37,10 sachets,Jepharm Co.,yes,2025-04-08
4109,OPTALGIN /10 Amp,Dypirone,27,AMP 10,Teva,yes,2025-04-06
4507,SODIUM CHLORIDE 0.9% 500ML BOTTLE,Sodium chloride 9 mg,190,20  BOTTLES / 500ML,NOBEL STORE,yes,2025-04-06
4212,RINGER LACTATE S.A.L.F 500 ML BOTTLE,"Na lactate, Na chloride, K chloride, Ca chloride bihydrate",21,500ml,NOBEL STORE,yes,2025-04-06
5392,SITAGLIPTIN TEVA 100 MG 28 TAB,SITAGLIPTIN,57,28 TAB,Teva,yes,2025-04-06
5391,SITAGLIPTIN TEVA 25 MG 28 TAB,SITAGLIPTIN,33,28 TAB,Teva,yes,2025-04-06
5403,SITAGLIPTIN TEVA 50 MG 28 TAB,SITAGLIPTIN,40,28 TAB,Teva,yes,2025-04-06
4542,OPTALGIN 500MG CAPLETS,DYPIRONE,22,21 CAPLET,Teva,yes,2025-04-06
3114,MUSCOL TAB,"ORPHENADRIN, PARACETAMOL",42,20 tab,Teva,yes,2025-04-06
3080,LEUCOVORIN TEVA  100MG/10M  VIAL <span class='flash'> new </span>,Calcium Folinate 10MG/ML,76,10 ML VIAL,Teva,yes,2025-04-06
3077,LEUCOVORIN TEVA  500MG/50ML VIAL,Calcium Folinate 10MG/ML,234,50 ML VIAL,Teva,yes,2025-04-06
3996,DIPYRAZ 500 mg /1 ml,Dipyron,25,20 ml,Al salameh drug store,yes,2025-04-06
4581,ACAMOL CAP 500MG  21),PARACETAMOL 500MG,17,21 CAPLETS,Teva,yes,2025-04-03
4523,Abiratirone teva 250mg,Abiratirone acetate 250mg,11380,120 tab,Teva,yes,2025-04-03
4607,LIDOCAINE HYDROCHLORIDE S.A.L.F. 10 MG/ML‎‎‎ ‎(‎5‎),LIDOCAINE HYDROCHLORIDE 10 mg / 1 mL,15,5 Ampoule of 10ml,True med,yes,2025-03-27
4608,LIDOCAINE HYDROCHLORIDE S.A.L.F. 20 MG/ML,LIDOCAINE HYDROCHLORIDE 20 mg / 1 mL,17,5 Ampoules of 10ml,True med,yes,2025-03-27
4087,HEPARIN INJECTION BP 5000 UNITS/M  5ML  25VIAL,HEPARIN SODIUM,555,25 Vial,True med,yes,2025-03-27
68,Epanutin 100mg 100 caps,PHENYTOIN SODIUM,20,100 caps,Beit Hanina Drug Store,yes,2025-03-27
53,CLOPIXOL 25MG - 100TAB,ZUCLOPENTHIXOL AS DIHYDROCHLORIDE 25MG,89,100 TAB,Alrazi Drug Store,yes,2025-03-27
3532,PIPERACCILLIN /TAZOBACTAM-FRESENIUS,PIPERACCILLIN AS SODIUM SALT 4.0G/TAZOBACTAM AS SODIUM SALT 0.5G,507,10 VIAL,Alrazi Drug Store,yes,2025-03-25
999,SALAZOPIRIN-EN 500mg 100TAB,Sulfasalazine,52,100 TAB,Beit Hanina Drug Store,yes,2025-03-25
910,ALDACTONE 25 MG,Spironolactone,11,20 TAB,Beit Hanina Drug Store,yes,2025-03-25
3727,RAZALAX ADULT RECTAL ENEMA,Glycerol,21,6 ENEMAS,Al salameh drug store,yes,2025-03-24
3726,RAZALAX CHILD RECTAL ENEMA,Glycerol,23,6 ENEMAS,Al salameh drug store,yes,2025-03-24
3728,RAZAMOL 500 mg SUPP.,Paracetamol,15,10 Supp,Al salameh drug store,yes,2025-03-24
4100,TANTUM VERDE MOUTH WASH,Benzidamine  HCl,41,240 ml,Al salameh drug store,yes,2025-03-24
4174,TRAMARAZ DROPS 10 ML,Tramadol Hydrochloride,16,10 ml,Al salameh drug store,yes,2025-03-24
3706,METRONIDAZOLE Fresenius I.V,Metronidazole,14,100 ml,Alrazi Drug Store,yes,2025-03-19
5333,MIGLUSTAT DIPHARMA 100 MG - 84 CAP,MIGLUSTAT 100MG,9442,84 CAP,Alrazi Drug Store,yes,2025-03-19
5862,STREFEN Honey & Lemon,Flurbiprofen 8.75 mg,31,16 Loz.,MSS,yes,2025-03-19
5861,Strepsils orange vitamin C 36,"Dichlorobenzyl Alcohol 1.2mg , Amylmetacresol 0.6mg",41,36 lozenges,MSS,yes,2025-03-19
2336,Tegretol Syp. 250 CC.,CARBAMAZEPINE,32,250CC Bottle,MASROUJI CO.,yes,2025-03-17
2328,Sandostatin 0.1 mg  Amp,OCTREOTIDE,90,5 Amp.,MASROUJI CO.,yes,2025-03-17
5863,Nurofen gel 5% 50gr,Ibuprofen 5% W/W,32,50 gr,MSS,yes,2025-03-17
3854,Utrogestan 100mg 30 Cap,micronized progesterone,32,30 CAP,MASROUJI CO.,yes,2025-03-16
2329,Sandostatin Lar 20 mg Vial,OCTREOTIDE Free Peptide 20mg nominally 4.15% of fill weight equivalent to 4.65% of Octreotide Acetate.,2214,1 inj. Set,MASROUJI CO.,yes,2025-03-16
4445,Hyrimoz 40mg/0.8ml 2 PFP,Adalimumab 40mg/0.8ml,2084,2 Pre- Filled Pen,MASROUJI CO.,yes,2025-03-16
2255,Cataflam 50 mg Tab.***,DICLOFENAC AS POTASSIUM,16,10 Tab.,MASROUJI CO.,yes,2025-03-16
2262,Desferal 500 mg Vial,DEFEROXAMINE MESYLATE,150,10,MASROUJI CO.,yes,2025-03-16
4436,Sclera 120 mg,Dimethyl fumarate,572,14 Capsules,Pharmacare Store,yes,2025-03-16
5864,Nurofen for children orange suspension 150,Ibuprofen 100mg,32,150 ml,MSS,yes,2025-03-16
5865,Nurofen for children strawberry suspension 150ml,Ibuprofen 100mg,32,150 ml,MSS,yes,2025-03-16
4617,IRINOTECAN THYMOORGAN 100MG/ 5 ML,IRINOTECAN THYMOORGAN,316,5 ML VIAL,Pharmacare Store,yes,2025-03-13
4153,ANTROLIN 0.3% RECTAL CREAM,Nifedipin 0.3 g & Lidocaine HCl 1.5 g,59,30 gm,TRANSMED PHARMA,yes,2025-03-13
4421,Enforza Film Coated Tablets,Saxagliptin5MG and 10 mg Dapagliflozin  tablet,266,30 tab,Pharmacare Store,yes,2025-03-13
4417,Capecitabine Pharmacare 150,Capecitabine,132,60 tabs,Pharmacare Store,yes,2025-03-13
5567,ENOXAPARIN LEDRAXEN 10000 IU (100MG)/1ML	SYRINGE 10 PFS,enoxaparin sodium,345,10 PFS,True med,yes,2025-03-12
1003,SOLU CORTEF VIAL 100MG 25vial,Hydrocortisone sodium succinate,304,25 VIAL,Beit Hanina Drug Store,yes,2025-03-09
1254,MEROPENEM / ANFARM 1 G,MEROPENEM AS TRIHYDRATE,897,10 vial,CEZAR,yes,2025-03-06
1255,MEROPENEM / ANFARM 500 MG,MEROPENEM AS TRIHYDRATE,436,10 vial,CEZAR,yes,2025-03-06
1006,SOLU MEDROL 40 MG/ML,Methylprednisolone sodium succinate,13,1 VIAL,Beit Hanina Drug Store,yes,2025-03-05
107,Norvasc 5mg 30TAB,AMLODIPINE AS BESYLATE,14,30 Tab,Beit Hanina Drug Store,yes,2025-03-05
4350,VOLTAREN EMULGEL FORTE 2% (150 g),DICLOFENAC SODIUM 2 %,131,150 g,MSS,yes,2025-03-04
2344,VOLTAREN EMULGEL 50GR,DICLOFENAC SODIUM,47,50 Gm,MSS,yes,2025-03-04
5461,GELASPAN 4% B BRAUN 500 ML 10 BOTTLES,"SUCCINYLATEDGELATIN40MG/MLL, MAGNESIUMCHLORIDEHEXAHYDRATE0.20MG/MLL ,CALCIUMCHLORIDEDIHYDRATE0.15MG/ML ,POTASSIUM CHLORIDE0.30MG/MLLSODIUM ,ACETATE TRIHYDRATE 3.27 MG/ML, SODIUM CHLORIDE 5.55 MG/ML",470,10 BOTTLE,MSS,yes,2025-03-04
1752,STUNARONE 25 MG TAB,CINNARIZINE,9,25 TAB,MSS,yes,2025-03-03
1791,TELFAST 120 MG TAB,Fexofenadine HCL,12,15 tab,MSS,yes,2025-03-03
1792,TELFAST 180 MG TAB,Fexofenadine HCL,17,15 tab,MSS,yes,2025-03-03
3431,GLUCOSE 10 % Solution,Glucose monohydrate,94,10 * 500 ml bottle,MSS,yes,2025-03-03
4037,Heparin Sodiom 5000IU,Heparin Sodium,222,box of 10 vials,MSS,yes,2025-03-02
1837,ELOCOM CREAM 15GR,MOMETASONE FUROATE,11,15 GR,MSS,yes,2025-03-02
1839,ELOCOM OINTMENT 15GR,MOMETASONE FUROATE,13,tube,MSS,yes,2025-03-02
1834,DIPROSALIC OINTMENT 15GR,BETAMETHASONE AS DIPROPIONATE/ SALICYLIC ACID,12,tube,MSS,yes,2025-03-02
192,CLEXANE 80MG SAFETY LOCK PREFIL SYR,ENOXAPARIN SODIUM 80MG,58,2X0.8ML,MSS,yes,2025-03-02
190,CLEXANE 40MG SAFETY LOCK PREFIL SYR,ENOXAPARIN SODIUM 40MG,38,2X0.4ML,MSS,yes,2025-03-02
3704,EFEXOR 150 mg XR,Venlafaxine HCl,57,28 Cap,ArabCO,yes,2025-03-02
517,F.M.L,Fluorometholone 1 mg/ml,11,5ml,ArabCO,yes,2025-02-26
1322,ONGLYZA 5MG - 30 TAB,5mg Saxagliptin as hydrochloride,132,30 Tab,Omnipal,yes,2025-02-23
5309,ferrinemia 20mg/ml sol. for inj	 5 AMP,IRON III AS IRON III HYDROXIDE SUCROSE COMPLEX 20 MG / 1 ML,133,5 AMP,Medimarket Drug Store,yes,2025-02-16
528,Oflox,Ofloxacin3 mg/ml,13,5ml,ArabCO,yes,2025-02-10
531,Pred Forte,Prednisolone Acetate 1 %W/V,15,5ml,ArabCO,yes,2025-02-10
4644,SINTUSS,BUTAMIRATE CITRATE,18,20ML oral drops,Medimarket Drug Store,yes,2025-02-10
844,XEFO 8MG,Lornoxicam,30,20 tab,Syam Drug Store,yes,2025-02-09
883,CONCOR 5MG - 30TAB,BISOPROLOL FUMARATE 5MG,15,30 TAB,Grand Pharm,yes,2025-02-06
4364,Prilidan cream,Lidocaine + prilocaine,90,30 g,Syam Drug Store,yes,2025-02-05
764,NOVITROPAN TABS. 5 MG /30,Oxybutynin HCL,9,30 TAB,Syam Drug Store,yes,2025-02-05
1205,DECAPEPTYL CR MYGLIOL 1 VIAL,TRIPTORELIN AS ACETATE,499,1 VIAL,CEZAR,yes,2025-02-05
892,SEEBRI BREEZHALER - 30CAPS,GLYCOPYRRONIUM AS BROMIDE 63MCG,135,30 CAPS,Grand Pharm,yes,2025-02-03
4874,GLYCERAZ ADULTS 18 SUPP,GLYCEROL,16,18 RECTAL SUPP,Al -Takhasosi Drug Store,yes,2025-02-03
932,DALACIN C 150MG 16CAPS,Clindamycin HCL,15,16 CAP,Beit Hanina Drug Store,yes,2025-02-02
989,PROGYLUTON 21TAB(11+10),Estradiol valerate & Norgestrel,13,21 TAB,Beit Hanina Drug Store,yes,2025-02-02
548,AGISERC 16 MG,Betahistine dihydrochloride,15,30 TAB,Beit Hanina Drug Store,yes,2025-02-02
550,AGISPOR GEL,Bifonazole,12,15 GR,Beit Hanina Drug Store,yes,2025-02-02
2281,Foradil Dry Cap.***,FORMOTEROL FUMARATE DIHYDRATE,33,30 Caps.,MASROUJI CO.,yes,2025-01-30
3635,TOBREX OPHTHALMIC OINTMENT,TOBRAMYCIN 0.3%,12,OINTMENT 3.5 G,MASROUJI CO.,yes,2025-01-30
2335,Tegretol CR.400 mg 30 TAB,CARBAMAZEPINE,24,30 Tab.,MASROUJI CO.,yes,2025-01-30
2334,Tegretol CR.200 mg  50TAB,CARBAMAZEPINE,23,50 Tab.,MASROUJI CO.,yes,2025-01-30
3997,OCTAGAM 5% - 100ML (5G),human normal Immunoglobulin 50mg/ml -  (5G),1690,100 ML VIAL,MASROUJI CO.,yes,2025-01-30
3577,MAXITROL OPHTH . SUSP.,Dexamethasone & Neomycin & Polymyxin B .,17,5ML,MASROUJI CO.,yes,2025-01-30
785,PRAMIN 2ML AMPS/5,Metoclopramide HCL,14,5 AMP,Syam Drug Store,yes,2025-01-29
784,PRAMIN 10 MG TABS/30,Metoclopramide HCL,14,30 TAB,Syam Drug Store,yes,2025-01-29
3724,SELGIN 5 MG TAB,SELEGILINE,98,50 Tab,Syam Drug Store,yes,2025-01-29
681,ENALAPRI 10MG TABS. / 30,Enalapril Maleate,14,30,Syam Drug Store,yes,2025-01-29
683,ENALAPRI 5MG. TABS. / 30,Enalapril Maleate,14,30 TAB,Syam Drug Store,yes,2025-01-29
674,DEKINET 2MG TABS /30,Biperiden HCL,14,30 TAB,Syam Drug Store,yes,2025-01-29
2538,Polydine Ointment 15gr,Povidone-lodine 10%,10,15gr,Albarghouthi,yes,2025-01-28
2532,Lacromycin Ophthalmic Drops 5cc,Gentamycin (as sulfate) 0.3%,13,Ophthalmic Drops 5cc,Albarghouthi,yes,2025-01-28
2546,Sulfacid Ophthalmic Drops 5cc,Sodium sulfacetamide 10%,11,Ophthalmic Drops 5cc,Albarghouthi,yes,2025-01-28
2530,Efrin Ophthalmic Drops 5cc,Phenylephrine hci 10%,13,Ophthalmic Drops 5cc,Albarghouthi,yes,2025-01-28
2543,Polydine Solution 20ml,Povidone-lodine 10%,10,20 ml,Albarghouthi,yes,2025-01-28
2542,Polydine Solution 100ml,Povidone-lodine 10%,19,100 ml,Albarghouthi,yes,2025-01-28
2540,Polydine Ointment 50gr,Povidone-lodine 10%,19,tube,Albarghouthi,yes,2025-01-28
1227,LEVITRA 20MG 4TAB,VARDENAFIL AS HYDROCHLORIDE TRIHYDRATE,94,4 TAB,CEZAR,yes,2025-01-23
2545,Sterodex Ophthalmic Drops 5cc,Dexamethasone sodium phosphate 0.1%,13,Ophthalmic Drops 5cc,Albarghouthi,yes,2025-01-15
2534,Lyteers Ophthalmic Drops 15ml,Hydroxyethylcellulose 0.19%,19,Ophthalmic Drops 15ml,Albarghouthi,yes,2025-01-15
2535,Mydramide Ophthalmic Drops 10cc,Tropicamide 0.5%,16,Ophthalmic Drops 10cc,Albarghouthi,yes,2025-01-15
5007,DEXA-ALISON EYE DROP 0.1% 5 ML,Dexamethasone Phosphate (as sodium),13,5 ML,Alison pharmaceutical company,yes,2025-01-09
1386,ALFACAL 0.25mcg SOFT 30 CAP,ALFACALCIDOL 0.25 MCG,22,30 Soft Gelatin Caps,BPC,yes,2024-12-12
1477,DUVALEPT 200 MG 40 TABLET,SODIUM VALPROATE,24,40,BPC,yes,2024-12-12
1556,MODULON TABLET.,MEBEVERINE HCl 135MG,23,20 TAB.,BPC,yes,2024-12-12
1969,COXIB 100MG,Celecoxib 100 mg,28,20 CAPSULES,Jepharm Co.,yes,2024-12-12
1970,COXIB 200MG,Celecoxib 200 mg,28,10 cap,Jepharm Co.,yes,2024-12-12
1934,AMECANE 500 MG,Amikacin (as sulphate) 500 mg.,80,5 amp,Jepharm Co.,yes,2024-12-12
3600,GLUCOMET XR,Metformin HCl 750 mg,20,30 Tab,BPC,yes,2024-09-12
1516,HYDROCORTISONE 10 MG TAB,HYDROCORTISONE,50,50 Tab.,BPC,yes,2024-09-04
1647,SIAFIL 5 MG 4 TAB,TADALAFIL,45,4 TAB,BPC,yes,2024-08-27
1693,VOLOXAL 750 MG,LEVOFLOXACIN 750 MG,63,5 tab,BPC,yes,2024-08-27
5378,OXSORALEN 20 MCG/ML 50 AMP,METHOXSALEN 20 MCG / 1 ML,57500,50 AMP,Al Bayan Drug Store,yes,2024-08-11
1794,TRITACE 2.5 MG TAB,Ramipril,17,28 Tab,MSS,yes,2024-06-06
1797,TRITACE COMP. 5 MG,Ramipril & Hypochlorothiazied,32,28 Tabs,MSS,yes,2024-06-06
1795,TRITACE 5 MG TAB,Ramipril,26,28 Tab,MSS,yes,2024-06-06
3622,TAVANIC 500 mg Tab,Levofloxacin,66,7 Tab,MSS,yes,2024-06-06
1800,AMARYL 2 MG TAB,Glimepride,18,30 tab,MSS,yes,2024-06-06
1801,AMARYL 3 MG TAB,Glimepride,29,30 tab,MSS,yes,2024-06-06
1802,AMARYL 4 MG TAB,Glimepride,30,30 tab,MSS,yes,2024-06-06
1775,klacid susp 125 MG /5 ML,CLARITHROMYCIN,28,60 ML,MSS,yes,2024-06-06
2279,Fenistil Gel,DIMETHINDENE MALEATE,43,30 gm,MSS,yes,2024-05-13
2309,Otrivin 0.05 MD,XYLOMETAZOLINE HYDROCHLORIDE0.5 MG/ML,30,10 ml,MSS,yes,2024-05-13
2311,Otrivin 0.1 MD,XYLOMETAZOLINE HYDROCHLORIDE0.1 %W/V,32,10 ml,MSS,yes,2024-05-13
2312,Otrivin Complete 60mg/ ml,IPRATROPIUM BROMIDE (0.6 MG/ML)XYLOMETAZOLINE HYDROCHLORIDE (0.5 MG/ML),40,10 ml,MSS,yes,2024-05-13
2313,Otrivin Menthol 0.1 MD,XYLOMETAZOLINE HYDROCHLORIDE0.1 %W/V,34,10 ml,MSS,yes,2024-05-13
2308,Otrivin 0.05 Drops,XYLOMETAZOLINE HYDROCHLORIDE0.5 MG/ML,18,10 ml,MSS,yes,2024-05-13
2310,Otrivin 0.1 Drops,XYLOMETAZOLINE HYDROCHLORIDE0.1 %W/V,19,10 ml,MSS,yes,2024-05-13
357,ALLEGRO NASAL SPRAY,fluticasone propionate .05%,45,NASAL SPRAY,OXYGEN MEDICAL COMPANY,yes,2024-05-02
4528,Vancomycin Hikma 500 MG,Each vial of Vancomycin Hikma contains 512.6 mg vancomycin hydrochloride equivalent to 500 mg vancomycin,29,1 vial,Pharmacare Store,yes,2024-03-24
4752,PROXIDA 200 MCG/ 2ML,Dexmedetomidine 200 mcg / 2ml,73,2 ml VIAL,Pharmacare Store,yes,2024-03-21
4357,Letrozole Pharmacare 2.5 mg,Letrozole,70,30 tab,Pharmacare Store,yes,2024-03-19
4302,Ephedrine sterop 50 mg /ml 10 amp,ephedrine hydrochloride 50mg,27,10 amp,Medimarket Drug Store,yes,2024-03-03
2526,Contalax supp 25supp,Bisacodyle 10 mg /suppository,67,25 supp,Albarghouthi,yes,2024-02-28
4349,VOLTAREN EMULGEL FORTE 2% (100 g),DICLOFENAC SODIUM 2 %,90,100 g,MSS,yes,2024-02-24
4351,VOLTAREN EMULGEL 1%	(150 g),DICLOFENAC SODIUM 1 %,97,150 g,MSS,yes,2024-02-24
4434,VOLTAREN EMULGEL 1% 120g,Diclofenac Sodium 1%,76,120 g emulgel,MSS,yes,2024-02-24
2343,VOLTAREN EMULGEL 100GR,DICLOFENAC SODIUM,59,100 gm,MSS,yes,2024-02-24
2718,Alexan 1000mg/20 ml vial solution for injection,Cytarabine 50 MG / 1 ML,121,1 x 20ML,MASROUJI CO.,yes,2024-02-21
2720,ALEXAN 500 MG \10 ML VIAL SOLUTION FOR INJECTION,Cytarabine 50 MG / 1 ML,61,1 x 10ML,MASROUJI CO.,yes,2024-02-21
2719,Alexan 2000 mg \40 ml vial solution for injection,Cytarabine 50 MG / 1 ML,242,1*40 ML,MASROUJI CO.,yes,2024-02-15
806,RAZIN 15MG CAPS./ 30,Phenteramine,300,30 CAP,Syam Drug Store,yes,2024-02-13
2301,Moclav 250 mg susp,AMOXICILLIN AS TRIHYDRATE (250 MG/5 ML)+ CLAVULANIC ACID AS POTASSIUM (62.5 MG/5 ML),21,100ML,MASROUJI CO.,yes,2024-02-12
2302,Moclav400mg susp 70ML,AMOXICILLIN AS TRIHYDRATE (400 MG / 5 ML)+ CLAVULANIC ACID AS POTASSIUM (57 MG / 5 ML),25,Susp./70ml,MASROUJI CO.,yes,2024-02-12
2303,Moclav400mg susp 35ML,AMOXICILLIN AS TRIHYDRATE (400 MG / 5 ML)+ CLAVULANIC ACID AS POTASSIUM (57 MG / 5 ML),14,Susp./35ml,MASROUJI CO.,yes,2024-02-12
2304,Moclav500 mg Tab,AMOXICILLIN AS TRIHYDRATE (500 MG)+ CLAVULANIC ACID AS POTASSIUM (125 MG),33,20 Tab.,MASROUJI CO.,yes,2024-02-12
4946,MIGLUSTAT G.L. 100MG  84 HARD CAPSULE,MIGLUSTAT,9360,84 HARD CAPSULE,Al Bayan Drug Store,yes,2024-02-05
3678,CYCLOLUX,GADOTERIC ACID 5MMOL,122,1 vial,Medimarket Drug Store,yes,2024-01-28
3620,VITAMINE B12 STEROP 1 MG/ML 100 AMP,Cyanocobolamin,340,100 amp,Medimarket Drug Store,yes,2024-01-28
4358,EPHEDRINE HCL STEROP 50 MG/1 ML 100 AMP,EPHEDRINE,275,100 amp,Medimarket Drug Store,yes,2024-01-28
5189,ELPIDA 50 MG 60 FCT,DASATINIB,8580,60 FILM COATED TAB,Pharmacare Store,yes,2023-11-26
5188,ELPIDA 70 MG 60 FCT,DASATINIB,8750,60 FILM COATED TAB,Pharmacare Store,yes,2023-11-26
4411,Efferamol 500mg 20 Effervescent Tablets,Paracetamol 500mg,30,20 Effervescent Tablets,New Medicine Drug Store,yes,2023-10-24
5179,SUNITINIB PHARMACARE 25 MG 30 CAPSULE,SUNITINIB,4502,30 CAP,Pharmacare Store,yes,2023-10-08
5178,SUNITINIB PHARMACARE 50 MG 30 CAPSULE,SUNITINIB,9315,30 CAP,Pharmacare Store,yes,2023-10-08
5052,D3- Vicotrat 100000 IU AMP 5 AMP,Cholecalciferol,175,5 amp each box,PP Platinum Pharma Co.,yes,2023-09-26
4438,Sorafenib pharmacare,Sorafenib,3813,60 Tab,Pharmacare Store,yes,2023-09-21
4437,Sclera 240mg,Dimethyl fumarate,3568,56 Capsules,Pharmacare Store,yes,2023-09-17
17,spasmalgin Tab,paracetamol 150mg  papaverine HCL 80mg codeine phosphate 10mg atropin sulphate 0.4,60,30 Tab,AL- JAZEERA DRUG STORE,yes,2023-09-17
4648,HEDESPAN SYR,IVY LEAVES DRY EXTRACT,14,100ML,Medimarket Drug Store,yes,2023-09-11
636,EUCARBON TAB,"Fol.sennae 105mg , carbo vegetab 180mg",28,30 Tab,Sukhtian,yes,2023-09-10
3531,SUNDEN,CETRIMIDE& CHLOROHEXIDIN,5,125 ml,SUN -TEX Company,yes,2023-09-10
3629,HAEMOCTIN SDH 1000,HUMAN COAGULATION FACTOR VIII,1140,VIAL,TRANSMED PHARMA,yes,2023-09-07
3563,HAEMOCTIN 500,Factor VIII,656,1 vial,TRANSMED PHARMA,yes,2023-09-07
3611,FexoEZ 120 mg Tab (15 TAB),Fexofenadine,18,15 TABLETS / BOX,Pharmacare Company,yes,2023-09-05
3608,FexoEZ 180 mg (15 Tab),Fexofenadine,27,15 Tab,Pharmacare Company,yes,2023-09-05
1578,OGMIN 250 MG GRAN,AMOXICILLIN & CLAVULANIC ACID,21,100 ML,BPC,yes,2023-09-04
1505,GASTREX 40 MG TAB,FAMOTIDINE 40,24,30 tab,BPC,yes,2023-09-04
1051,DAVITON TAB.,Diosmin              450mg/tabHesperidin           50mg/tab,45,30 tab,Beit Jala,yes,2023-07-17
3631,LIDOMAX SPRAY,Lidocaine 100 mg / ml,35,10 ML,Beit Jala,yes,2023-07-17
4374,Ophtaflox 0.3% eye drops solution,Ofloxacin,11,eye drop,Alison pharmaceutical company,yes,2023-07-17
1037,BISMATROL SUSP.,Bismuth subsalicylate 262 mg/15 ml,25,100 mL,Beit Jala,yes,2023-07-16
1196,Xaprine Tab 5mg,Cyclobenzaprine HCl 5 mg/tablet,27,30 tab,Beit Jala,yes,2023-07-16
1174,SITRAM 20 MG,Citalopram (Hydrobromide) 20mg/tab,35,30 tab,Beit Jala,yes,2023-07-16
1145,NERVENTIN 400,Gabapentin 400mg/cap.,65,40 caps,Beit Jala,yes,2023-07-16
1029,AZYTRA  SUSPENSION,Azithromycin (as Dihydrate) 200mg/5ml,30,15ML,Beit Jala,yes,2023-07-16
1020,ARICARD 12.5 TAB,Carvedilol   12.5 mg/tablet,18,30 tab,Beit Jala,yes,2023-07-16
4482,FosfoClean Granules for Oral Solution,Fosfomycin (as trometamol),22,1 sachet/Box,Beit Jala,yes,2023-07-16
1043,CELEX 200 CAPS,Celecoxib 200 mg/cap,25,10 cap,Beit Jala,yes,2023-07-16
1144,NERVENTIN 300,Gabapentin 300mg/cap.,50,40 caps,Beit Jala,yes,2023-07-16
1124,MARIAL CAPS 20 GM.,Omeprazole  20mg/Caps,18,14 caps,Beit Jala,yes,2023-07-16
